combination_id,similarity_scores_mean,similarity_scores_std,similarity_scores_count,similarity_scores_relative,rouge1_fmeasure_mean,rouge1_fmeasure_std,rouge1_fmeasure_count,rouge1_fmeasure_relative,rouge1_recall_mean,rouge1_recall_std,rouge1_recall_count,rouge1_recall_relative,rouge1_precision_mean,rouge1_precision_std,rouge1_precision_count,rouge1_precision_relative,rouge2_fmeasure_mean,rouge2_fmeasure_std,rouge2_fmeasure_count,rouge2_fmeasure_relative,rouge2_recall_mean,rouge2_recall_std,rouge2_recall_count,rouge2_recall_relative,rouge2_precision_mean,rouge2_precision_std,rouge2_precision_count,rouge2_precision_relative,rougel_fmeasure_mean,rougel_fmeasure_std,rougel_fmeasure_count,rougel_fmeasure_relative,rougel_recall_mean,rougel_recall_std,rougel_recall_count,rougel_recall_relative,rougel_precision_mean,rougel_precision_std,rougel_precision_count,rougel_precision_relative,rouge_avg_impact
belief_expression|controversy_handling|identity_projection|language_formality|value_signals,0.7462,0.0008,2,-0.0201,0.2153,0.0743,2,0.0043,0.252,0.115,2,-0.0916,0.1897,0.0483,2,0.0203,0.0392,0.0217,2,-0.0169,0.0466,0.0305,2,-0.0479,0.0341,0.0161,2,-0.0104,0.109,0.0226,2,-0.0418,0.1266,0.041,2,-0.1243,0.0967,0.011,2,-0.0236,-0.01813333333333333
belief_expression|controversy_handling|identity_projection|message_effectiveness|stress_indicators,0.7933,0.0187,2,0.027,0.2457,0.0332,2,0.0347,0.3221,0.1444,2,-0.0215,0.2108,0.0193,2,0.0414,0.0588,0.0832,2,0.0027,0.0938,0.1326,2,-0.0007,0.0429,0.0606,2,-0.0016,0.138,0.0048,2,-0.0128,0.1761,0.051,2,-0.0748,0.1207,0.0313,2,0.0004,0.0082
belief_expression|controversy_handling|identity_projection|narrative_voice|opinion_expression,0.673,0.1575,2,-0.0933,0.196,0.1486,2,-0.015,0.471,0.1947,2,0.1274,0.1263,0.1042,2,-0.0431,0.033,0.0466,2,-0.0231,0.0682,0.0964,2,-0.0263,0.0217,0.0307,2,-0.0228,0.153,0.0878,2,0.0022,0.3841,0.0717,2,0.1332,0.0977,0.0638,2,-0.0226,-0.011966666666666665
belief_expression|controversy_handling|identity_projection|narrative_voice|stress_indicators,0.7577,0.0354,2,-0.0086,0.2481,0.0532,2,0.0371,0.6214,0.0303,2,0.2778,0.1557,0.0396,2,-0.0137,0.1019,0.0413,2,0.0458,0.265,0.0604,2,0.1705,0.0634,0.0282,2,0.0189,0.2164,0.0083,2,0.0656,0.55,0.0707,2,0.2991,0.1353,0.0107,2,0.015,0.04950000000000001
belief_expression|controversy_handling|identity_projection|opinion_expression|value_signals,0.72,0.0337,2,-0.0463,0.2708,0.0687,2,0.0598,0.3452,0.0286,2,0.0016,0.2262,0.0811,2,0.0568,0.0343,0.024,2,-0.0218,0.0422,0.0235,2,-0.0523,0.0293,0.0228,2,-0.0152,0.1524,0.0221,2,0.0016,0.1962,0.0054,2,-0.0547,0.1266,0.0321,2,0.0063,0.013199999999999998
belief_expression|controversy_handling|identity_projection|punctuation_style|vocabulary_range,0.7458,0.101,2,-0.0205,0.1897,0.2682,2,-0.0213,0.2391,0.3382,2,-0.1045,0.1571,0.2222,2,-0.0123,0.0357,0.0505,2,-0.0204,0.0455,0.0643,2,-0.049,0.0294,0.0416,2,-0.0151,0.1552,0.2194,2,0.0044,0.1957,0.2767,2,-0.0552,0.1286,0.1818,2,0.0083,-0.012433333333333333
belief_expression|controversy_handling|identity_projection|reaction_patterns|vocabulary_range,0.8376,0.0618,2,0.0713,0.3249,0.1429,2,0.1139,0.5015,0.2764,2,0.1579,0.2416,0.0921,2,0.0722,0.1737,0.1813,2,0.1176,0.2812,0.3094,2,0.1867,0.126,0.1276,2,0.0815,0.2691,0.1694,2,0.1183,0.4202,0.3057,2,0.1693,0.1988,0.1148,2,0.0785,0.1166
belief_expression|controversy_handling|identity_projection|social_orientation|stress_indicators,0.7643,0.0837,2,-0.002,0.1362,0.0512,2,-0.0748,0.4125,0.3005,2,0.0689,0.0833,0.0236,2,-0.0861,0.0307,0.0071,2,-0.0254,0.0977,0.0638,2,0.0032,0.0187,0.0024,2,-0.0258,0.0892,0.0201,2,-0.0616,0.2625,0.1591,2,0.0116,0.055,0.0071,2,-0.0653,-0.05393333333333333
belief_expression|controversy_handling|identity_projection|social_orientation|value_signals,0.739,0.1499,4,-0.0273,0.1607,0.0579,4,-0.0503,0.4324,0.1931,4,0.0888,0.1007,0.0358,4,-0.0687,0.0448,0.0551,4,-0.0113,0.1385,0.1888,4,0.044,0.027,0.0326,4,-0.0175,0.138,0.0644,4,-0.0128,0.379,0.2153,4,0.1281,0.0859,0.0387,4,-0.0344,-0.0248
belief_expression|controversy_handling|identity_projection|stress_indicators|vocabulary_range,0.6755,0.079,2,-0.0908,0.0858,0.0035,2,-0.1252,0.2417,0.1296,2,-0.1019,0.0543,0.0048,2,-0.1151,0.0152,0.0214,2,-0.0409,0.0625,0.0884,2,-0.032,0.0086,0.0122,2,-0.0359,0.0572,0.0023,2,-0.0936,0.1611,0.0864,2,-0.0898,0.0362,0.0032,2,-0.0841,-0.08656666666666667
belief_expression|controversy_handling|language_formality|opinion_expression|social_orientation,0.7149,0.0713,2,-0.0514,0.0988,0.0653,2,-0.1122,0.2222,0.0786,2,-0.1214,0.0646,0.0472,2,-0.1048,0.0299,0.0422,2,-0.0262,0.0588,0.0832,2,-0.0357,0.02,0.0283,2,-0.0245,0.0988,0.0653,2,-0.052,0.2222,0.0786,2,-0.0287,0.0646,0.0472,2,-0.0557,-0.06346666666666666
belief_expression|controversy_handling|message_effectiveness|narrative_voice|opinion_expression,0.7836,0.0238,2,0.0173,0.1865,0.0014,2,-0.0245,0.2135,0.0421,2,-0.1301,0.17,0.0247,2,0.0006,0.0423,0.0003,2,-0.0138,0.0486,0.0098,2,-0.0459,0.0385,0.0057,2,-0.006,0.1036,0.0008,2,-0.0472,0.1186,0.0234,2,-0.1323,0.0945,0.0137,2,-0.0258,-0.028499999999999998
belief_expression|controversy_handling|message_effectiveness|narrative_voice|value_signals,0.7449,0.039,4,-0.0214,0.2294,0.0212,4,0.0184,0.4457,0.1343,4,0.1021,0.1634,0.0342,4,-0.006,0.0429,0.0373,4,-0.0132,0.0688,0.0585,4,-0.0257,0.0323,0.0286,4,-0.0122,0.167,0.03,4,0.0162,0.3172,0.0829,4,0.0663,0.1203,0.0371,4,0.0,0.007133333333333333
belief_expression|controversy_handling|message_effectiveness|stress_indicators|vocabulary_range,0.8343,0.0081,2,0.068,0.2315,0.0033,2,0.0205,0.2831,0.0386,2,-0.0605,0.1975,0.0142,2,0.0281,0.0667,0.0943,2,0.0106,0.0893,0.1263,2,-0.0052,0.0532,0.0752,2,0.0087,0.169,0.0916,2,0.0182,0.2133,0.1372,2,-0.0376,0.1409,0.0659,2,0.0206,0.016433333333333335
belief_expression|controversy_handling|narrative_voice|opinion_expression|reaction_patterns,0.8259,0.0591,2,0.0596,0.2907,0.1007,2,0.0797,0.5436,0.0798,2,0.2,0.2111,0.1086,2,0.0417,0.0958,0.0293,2,0.0397,0.1861,0.0399,2,0.0916,0.0689,0.0331,2,0.0244,0.2568,0.1217,2,0.106,0.4641,0.0036,2,0.2132,0.1886,0.119,2,0.0683,0.07513333333333333
belief_expression|controversy_handling|narrative_voice|opinion_expression|social_orientation,0.8105,0.025,2,0.0442,0.127,0.0029,2,-0.084,0.2089,0.026,2,-0.1347,0.0919,0.008,2,-0.0775,0.0128,0.0181,2,-0.0433,0.0238,0.0337,2,-0.0707,0.0088,0.0124,2,-0.0357,0.0859,0.0154,2,-0.0649,0.1396,0.0046,2,-0.1113,0.0624,0.0152,2,-0.0579,-0.06406666666666666
belief_expression|controversy_handling|narrative_voice|stress_indicators|vocabulary_range,0.7146,0.0658,2,-0.0517,0.2361,0.0253,2,0.0251,0.6077,0.0109,2,0.2641,0.1467,0.0189,2,-0.0227,0.0328,0.0464,2,-0.0233,0.0833,0.1179,2,-0.0112,0.0204,0.0289,2,-0.0241,0.1521,0.0094,2,0.0013,0.3923,0.0109,2,0.1414,0.0944,0.0079,2,-0.0259,0.0010333333333333332
belief_expression|controversy_handling|opinion_expression|punctuation_style|stress_indicators,0.7788,0.0027,2,0.0125,0.1741,0.1755,2,-0.0369,0.2882,0.0933,2,-0.0554,0.1429,0.1622,2,-0.0265,0.0396,0.0197,2,-0.0165,0.0944,0.0433,2,-0.0001,0.0302,0.0225,2,-0.0143,0.1039,0.0763,2,-0.0469,0.2049,0.0246,2,-0.046,0.0823,0.0765,2,-0.038,-0.033433333333333336
belief_expression|controversy_handling|opinion_expression|punctuation_style|vocabulary_range,0.7799,0.051,2,0.0136,0.1273,0.0597,2,-0.0837,0.3352,0.0699,2,-0.0084,0.0793,0.0415,2,-0.0901,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0934,0.0117,2,-0.0574,0.2582,0.0389,2,0.0073,0.0576,0.0108,2,-0.0627,-0.06573333333333332
belief_expression|controversy_handling|opinion_expression|reaction_patterns|value_signals,0.8028,0.0103,2,0.0365,0.1456,0.0075,2,-0.0654,0.5714,0.0,2,0.2278,0.0835,0.0049,2,-0.0859,0.0378,0.002,2,-0.0183,0.1667,0.0,2,0.0722,0.0213,0.0013,2,-0.0232,0.1456,0.0075,2,-0.0052,0.5714,0.0,2,0.3205,0.0835,0.0049,2,-0.0368,-0.02963333333333333
belief_expression|controversy_handling|opinion_expression|reaction_patterns|vocabulary_range,0.7368,0.1148,2,-0.0295,0.1855,0.1889,2,-0.0255,0.256,0.2273,2,-0.0876,0.1472,0.1576,2,-0.0222,0.0761,0.1076,2,0.02,0.1,0.1414,2,0.0055,0.0614,0.0868,2,0.0169,0.143,0.1288,2,-0.0078,0.2004,0.1487,2,-0.0505,0.1127,0.1089,2,-0.0076,-0.0044333333333333325
belief_expression|controversy_handling|opinion_expression|social_orientation|stress_indicators,0.6939,0.1328,2,-0.0724,0.1516,0.1566,2,-0.0594,0.4136,0.4435,2,0.07,0.0928,0.095,2,-0.0766,0.0339,0.0479,2,-0.0222,0.1,0.1414,2,0.0055,0.0204,0.0289,2,-0.0241,0.086,0.0639,2,-0.0648,0.2318,0.1864,2,-0.0191,0.0528,0.0384,2,-0.0675,-0.0488
belief_expression|controversy_handling|opinion_expression|stress_indicators|vocabulary_range,0.642,0.1361,2,-0.1243,0.091,0.0344,2,-0.12,0.1987,0.0453,2,-0.1449,0.0593,0.0249,2,-0.1101,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0526,0.0199,2,-0.0982,0.1218,0.0635,2,-0.1291,0.0337,0.0113,2,-0.0866,-0.09143333333333332
belief_expression|controversy_handling|punctuation_style|social_orientation|value_signals,0.7702,0.0537,4,0.0039,0.2084,0.0822,4,-0.0026,0.4566,0.1404,4,0.113,0.1404,0.0611,4,-0.029,0.0767,0.077,4,0.0206,0.1649,0.1785,4,0.0704,0.0511,0.0511,4,0.0066,0.1805,0.092,4,0.0297,0.392,0.1927,4,0.1411,0.1214,0.0631,4,0.0011,0.0159
belief_expression|controversy_handling|punctuation_style|social_orientation|vocabulary_range,0.8047,0.061,2,0.0384,0.1603,0.1269,2,-0.0507,0.2368,0.1116,2,-0.1068,0.1262,0.1142,2,-0.0432,0.0638,0.0903,2,0.0077,0.0811,0.1147,2,-0.0134,0.0526,0.0744,2,0.0081,0.1381,0.1288,2,-0.0127,0.1974,0.1303,2,-0.0535,0.11,0.1127,2,-0.0103,-0.018566666666666665
belief_expression|controversy_handling|punctuation_style|value_signals|vocabulary_range,0.7826,0.0147,2,0.0163,0.1266,0.0023,2,-0.0844,0.5556,0.0,2,0.212,0.0714,0.0014,2,-0.098,0.0385,0.0544,2,-0.0176,0.1875,0.2652,2,0.093,0.0214,0.0303,2,-0.0231,0.0885,0.0163,2,-0.0623,0.3889,0.0786,2,0.138,0.0499,0.0091,2,-0.0704,-0.054766666666666665
belief_expression|controversy_handling|reaction_patterns|social_orientation|value_signals,0.7551,0.0527,2,-0.0112,0.1218,0.0009,2,-0.0892,0.3143,0.1616,2,-0.0293,0.0792,0.011,2,-0.0902,0.0426,0.0602,2,-0.0135,0.1667,0.2357,2,0.0722,0.0244,0.0345,2,-0.0201,0.1218,0.0009,2,-0.029,0.3143,0.1616,2,0.0634,0.0792,0.011,2,-0.0411,-0.0439
belief_expression|controversy_handling|reaction_patterns|value_signals|vocabulary_range,0.7817,0.0182,2,0.0154,0.1918,0.0081,2,-0.0192,0.3303,0.1614,2,-0.0133,0.1451,0.0257,2,-0.0243,0.0372,0.019,2,-0.0189,0.0727,0.0635,2,-0.0218,0.0265,0.0081,2,-0.018,0.1082,0.0215,2,-0.0426,0.1929,0.12,2,-0.058,0.0805,0.0016,2,-0.0398,-0.026899999999999997
belief_expression|emotional_expression|general_decription|identity_projection|opinion_expression,0.7701,0.031,4,0.0038,0.1603,0.1252,4,-0.0507,0.2534,0.1728,4,-0.0902,0.1214,0.0965,4,-0.048,0.027,0.0198,4,-0.0291,0.0381,0.0299,4,-0.0564,0.0215,0.016,4,-0.023,0.1157,0.0736,4,-0.0351,0.1866,0.0977,4,-0.0643,0.0876,0.0574,4,-0.0327,-0.0383
belief_expression|emotional_expression|general_decription|identity_projection|reaction_patterns,0.7867,0.0064,2,0.0204,0.1885,0.087,2,-0.0225,0.255,0.0166,2,-0.0886,0.1702,0.1229,2,0.0008,0.0492,0.0696,2,-0.0069,0.1071,0.1515,2,0.0126,0.0319,0.0451,2,-0.0126,0.1329,0.0084,2,-0.0179,0.2009,0.093,2,-0.05,0.1131,0.0421,2,-0.0072,-0.015766666666666665
belief_expression|emotional_expression|general_decription|message_effectiveness|opinion_expression,0.7072,0.0211,2,-0.0591,0.1288,0.0442,2,-0.0822,0.4167,0.1179,2,0.0731,0.0762,0.0269,2,-0.0932,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0777,0.0409,2,-0.0731,0.25,0.1179,2,-0.0009,0.046,0.0247,2,-0.0743,-0.07046666666666666
belief_expression|emotional_expression|general_decription|message_effectiveness|punctuation_style,0.7717,0.0287,2,0.0054,0.2375,0.0558,2,0.0265,0.3068,0.1196,2,-0.0368,0.1964,0.0253,2,0.027,0.0303,0.0429,2,-0.0258,0.0341,0.0482,2,-0.0604,0.0273,0.0386,2,-0.0172,0.1407,0.025,2,-0.0101,0.1758,0.0027,2,-0.0751,0.119,0.0337,2,-0.0013,-0.0031333333333333335
belief_expression|emotional_expression|general_decription|message_effectiveness|stress_indicators,0.77,0.0574,2,0.0037,0.0861,0.022,2,-0.1249,0.25,0.0707,2,-0.0936,0.0541,0.0199,2,-0.1153,0.0296,0.0078,2,-0.0265,0.0913,0.0281,2,-0.0032,0.0184,0.0069,2,-0.0261,0.0861,0.022,2,-0.0647,0.25,0.0707,2,-0.0009,0.0541,0.0199,2,-0.0662,-0.07203333333333334
belief_expression|emotional_expression|general_decription|message_effectiveness|value_signals,0.7971,0.0522,2,0.0308,0.2634,0.1775,2,0.0524,0.5317,0.3479,2,0.1881,0.1751,0.119,2,0.0057,0.1061,0.0995,2,0.05,0.226,0.2108,2,0.1315,0.0693,0.0651,2,0.0248,0.2184,0.1626,2,0.0676,0.4405,0.3199,2,0.1896,0.1452,0.1089,2,0.0249,0.056666666666666664
belief_expression|emotional_expression|general_decription|message_effectiveness|vocabulary_range,0.7928,0.0494,4,0.0265,0.2186,0.0623,4,0.0076,0.5225,0.3239,4,0.1789,0.1505,0.0442,4,-0.0189,0.0553,0.0269,4,-0.0008,0.1515,0.1215,4,0.057,0.0368,0.0155,4,-0.0077,0.1274,0.0577,4,-0.0234,0.3109,0.2372,4,0.06,0.0868,0.0352,4,-0.0335,-0.005533333333333334
belief_expression|emotional_expression|general_decription|narrative_voice|stress_indicators,0.7235,0.033,2,-0.0428,0.1512,0.0142,2,-0.0598,0.4773,0.0321,2,0.1337,0.0901,0.0112,2,-0.0793,0.0287,0.0065,2,-0.0274,0.0955,0.0064,2,0.001,0.0169,0.0043,2,-0.0276,0.1116,0.0247,2,-0.0392,0.3485,0.0214,2,0.0976,0.0666,0.0167,2,-0.0537,-0.042133333333333335
belief_expression|emotional_expression|general_decription|opinion_expression|reaction_patterns,0.8181,0.0126,2,0.0518,0.3151,0.0308,2,0.1041,0.3694,0.0038,2,0.0258,0.2761,0.0447,2,0.1067,0.0949,0.0179,2,0.0388,0.1112,0.011,2,0.0167,0.0831,0.0211,2,0.0386,0.2596,0.0099,2,0.1088,0.3062,0.0384,2,0.0553,0.2265,0.006,2,0.1062,0.08389999999999999
belief_expression|emotional_expression|general_decription|opinion_expression|value_signals,0.738,0.0066,2,-0.0283,0.1806,0.0274,2,-0.0304,0.3854,0.0737,2,0.0418,0.118,0.0164,2,-0.0514,0.0147,0.0208,2,-0.0414,0.0333,0.0471,2,-0.0612,0.0094,0.0133,2,-0.0351,0.0751,0.015,2,-0.0757,0.1604,0.0383,2,-0.0905,0.0491,0.0092,2,-0.0712,-0.04916666666666667
belief_expression|emotional_expression|identity_projection|message_effectiveness|social_orientation,0.7177,0.0857,2,-0.0486,0.1456,0.1334,2,-0.0654,0.2333,0.0943,2,-0.1103,0.1152,0.12,2,-0.0542,0.0625,0.0884,2,0.0064,0.0789,0.1116,2,-0.0156,0.0517,0.0731,2,0.0072,0.1256,0.1052,2,-0.0252,0.2083,0.0589,2,-0.0426,0.0985,0.0964,2,-0.0218,-0.028066666666666667
belief_expression|emotional_expression|identity_projection|message_effectiveness|value_signals,0.7524,0.0429,2,-0.0139,0.1789,0.0327,2,-0.0321,0.3328,0.1443,2,-0.0108,0.1246,0.0099,2,-0.0448,0.0236,0.0043,2,-0.0325,0.0427,0.0039,2,-0.0518,0.0167,0.0047,2,-0.0278,0.1126,0.0122,2,-0.0382,0.2074,0.0757,2,-0.0435,0.0787,0.0004,2,-0.0416,-0.03426666666666666
belief_expression|emotional_expression|identity_projection|narrative_voice|punctuation_style,0.8165,0.0251,2,0.0502,0.2265,0.0922,2,0.0155,0.5286,0.2424,2,0.185,0.1442,0.0566,2,-0.0252,0.1036,0.0994,2,0.0475,0.2607,0.2599,2,0.1662,0.0647,0.0614,2,0.0202,0.2103,0.115,2,0.0595,0.4929,0.2929,2,0.242,0.1338,0.0713,2,0.0135,0.04083333333333333
belief_expression|emotional_expression|identity_projection|opinion_expression|punctuation_style,0.7516,0.0954,2,-0.0147,0.1774,0.0185,2,-0.0336,0.5231,0.3208,2,0.1795,0.1163,0.034,2,-0.0531,0.0563,0.0797,2,0.0002,0.2857,0.4041,2,0.1912,0.0312,0.0442,2,-0.0133,0.1417,0.0321,2,-0.0091,0.4676,0.3994,2,0.2167,0.09,0.0032,2,-0.0303,-0.014166666666666666
belief_expression|emotional_expression|identity_projection|opinion_expression|vocabulary_range,0.7889,0.0771,2,0.0226,0.4422,0.2773,2,0.2312,0.5978,0.4804,2,0.2542,0.3596,0.1758,2,0.1902,0.2095,0.2065,2,0.1534,0.3,0.33,2,0.2055,0.1636,0.1457,2,0.1191,0.2992,0.1185,2,0.1484,0.3942,0.2381,2,0.1433,0.2481,0.0597,2,0.1278,0.17766666666666667
belief_expression|emotional_expression|identity_projection|social_orientation|stress_indicators,0.7728,0.0243,2,0.0065,0.1467,0.0189,2,-0.0643,0.3406,0.0102,2,-0.003,0.0936,0.0145,2,-0.0758,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.11,0.0141,2,-0.0408,0.2554,0.0077,2,0.0045,0.0702,0.0109,2,-0.0501,-0.053733333333333334
belief_expression|emotional_expression|identity_projection|social_orientation|value_signals,0.758,0.0416,2,-0.0083,0.133,0.0352,2,-0.078,0.3968,0.2874,2,0.0532,0.083,0.0112,2,-0.0864,0.0227,0.0061,2,-0.0334,0.0722,0.055,2,-0.0223,0.014,0.0019,2,-0.0305,0.0977,0.0107,2,-0.0531,0.2806,0.1688,2,0.0297,0.0616,0.0013,2,-0.0587,-0.05483333333333334
belief_expression|emotional_expression|language_formality|message_effectiveness|punctuation_style,0.7642,0.0421,2,-0.0021,0.0925,0.0381,2,-0.1185,0.3524,0.3098,2,0.0088,0.0551,0.0164,2,-0.1143,0.0154,0.0218,2,-0.0407,0.0833,0.1179,2,-0.0112,0.0085,0.012,2,-0.036,0.0462,0.019,2,-0.1046,0.1762,0.1549,2,-0.0747,0.0275,0.0082,2,-0.0928,-0.08793333333333335
belief_expression|emotional_expression|language_formality|narrative_voice|punctuation_style,0.7378,0.0249,2,-0.0285,0.0851,0.1204,2,-0.1259,0.3333,0.4714,2,-0.0103,0.0488,0.069,2,-0.1206,0.0222,0.0314,2,-0.0339,0.1,0.1414,2,0.0055,0.0125,0.0177,2,-0.032,0.0851,0.1204,2,-0.0657,0.3333,0.4714,2,0.0824,0.0488,0.069,2,-0.0715,-0.07516666666666666
belief_expression|emotional_expression|language_formality|opinion_expression|vocabulary_range,0.8568,0.0454,2,0.0905,0.2869,0.0111,2,0.0759,0.4918,0.1652,2,0.1482,0.2083,0.0196,2,0.0389,0.0874,0.0323,2,0.0313,0.1426,0.0089,2,0.0481,0.0649,0.032,2,0.0204,0.1407,0.0203,2,-0.0101,0.2346,0.0371,2,-0.0163,0.1034,0.0284,2,-0.0169,0.03236666666666666
belief_expression|emotional_expression|language_formality|social_orientation|stress_indicators,0.7293,0.0453,2,-0.037,0.1676,0.136,2,-0.0434,0.2333,0.1414,2,-0.1103,0.1335,0.1198,2,-0.0359,0.0337,0.0477,2,-0.0224,0.0429,0.0606,2,-0.0516,0.0278,0.0393,2,-0.0167,0.1236,0.0738,2,-0.0272,0.1778,0.0629,2,-0.0731,0.0971,0.0684,2,-0.0232,-0.031
belief_expression|emotional_expression|message_effectiveness|narrative_voice|value_signals,0.7359,0.0586,4,-0.0304,0.1492,0.0378,4,-0.0618,0.3021,0.0747,4,-0.0415,0.1017,0.031,4,-0.0677,0.0079,0.0159,4,-0.0482,0.0132,0.0263,4,-0.0813,0.0057,0.0114,4,-0.0388,0.0995,0.0252,4,-0.0513,0.2014,0.0498,4,-0.0495,0.0678,0.0206,4,-0.0525,-0.053766666666666664
belief_expression|emotional_expression|message_effectiveness|opinion_expression|vocabulary_range,0.6727,0.0327,2,-0.0936,0.1231,0.017,2,-0.0879,0.2211,0.1032,2,-0.1225,0.0883,0.0008,2,-0.0811,0.0143,0.0202,2,-0.0418,0.0192,0.0272,2,-0.0753,0.0114,0.0161,2,-0.0331,0.0826,0.0403,2,-0.0682,0.1329,0.0216,2,-0.118,0.062,0.038,2,-0.0583,-0.06596666666666667
belief_expression|emotional_expression|message_effectiveness|punctuation_style|reaction_patterns,0.7881,0.0424,2,0.0218,0.3259,0.034,2,0.1149,0.6515,0.0214,2,0.3079,0.2183,0.0327,2,0.0489,0.2296,0.0474,2,0.1735,0.4773,0.0321,2,0.3828,0.1518,0.0379,2,0.1073,0.3071,0.0607,2,0.1563,0.6098,0.0375,2,0.3589,0.2061,0.05,2,0.0858,0.14823333333333333
belief_expression|emotional_expression|message_effectiveness|punctuation_style|social_orientation,0.8031,0.0439,2,0.0368,0.2824,0.0292,2,0.0714,0.3443,0.0369,2,0.0007,0.2393,0.0242,2,0.0699,0.0945,0.0011,2,0.0384,0.1158,0.0006,2,0.0213,0.0798,0.0012,2,0.0353,0.2182,0.0086,2,0.0674,0.266,0.0095,2,0.0151,0.185,0.0078,2,0.0647,0.05906666666666668
belief_expression|emotional_expression|message_effectiveness|punctuation_style|value_signals,0.7201,0.0373,2,-0.0462,0.189,0.0469,2,-0.022,0.194,0.0248,2,-0.1496,0.1868,0.0668,2,0.0174,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0924,0.0163,2,-0.0584,0.0973,0.0288,2,-0.1536,0.0891,0.0056,2,-0.0312,-0.045500000000000006
belief_expression|emotional_expression|message_effectiveness|social_orientation|value_signals,0.7816,0.0291,2,0.0153,0.2374,0.0717,2,0.0264,0.3644,0.0346,2,0.0208,0.1864,0.0899,2,0.017,0.0654,0.0538,2,0.0093,0.0906,0.045,2,-0.0039,0.0537,0.0507,2,0.0092,0.1514,0.0256,2,0.0006,0.2389,0.055,2,-0.012,0.1174,0.042,2,-0.0029,0.0121
belief_expression|emotional_expression|opinion_expression|social_orientation|vocabulary_range,0.7546,0.0876,2,-0.0117,0.2322,0.132,2,0.0212,0.3722,0.1336,2,0.0286,0.1713,0.1113,2,0.0019,0.0357,0.0505,2,-0.0204,0.0517,0.0731,2,-0.0428,0.0273,0.0386,2,-0.0172,0.1625,0.0333,2,0.0117,0.2722,0.0079,2,0.0213,0.1177,0.0355,2,-0.0026,0.004166666666666667
belief_expression|emotional_expression|opinion_expression|stress_indicators|vocabulary_range,0.8634,0.0155,2,0.0971,0.1876,0.0228,2,-0.0234,0.2858,0.0424,2,-0.0578,0.1434,0.0365,2,-0.026,0.0483,0.0149,2,-0.0078,0.0794,0.0449,2,-0.0151,0.0356,0.0062,2,-0.0089,0.1455,0.0037,2,-0.0053,0.2246,0.0545,2,-0.0263,0.1106,0.0177,2,-0.0097,-0.012166666666666666
belief_expression|general_decription|identity_projection|language_formality|stress_indicators,0.7697,0.0272,2,0.0034,0.2398,0.0479,2,0.0288,0.2441,0.0153,2,-0.0995,0.2398,0.0787,2,0.0704,0.1012,0.1002,2,0.0451,0.0972,0.0888,2,0.0027,0.1065,0.1124,2,0.062,0.1704,0.1162,2,0.0196,0.1676,0.0957,2,-0.0833,0.1758,0.137,2,0.0555,0.031166666666666665
belief_expression|general_decription|identity_projection|social_orientation|value_signals,0.8102,0.0767,2,0.0439,0.4615,0.2598,2,0.2505,0.6818,0.3214,2,0.3382,0.35,0.2121,2,0.1806,0.1278,0.0143,2,0.0717,0.2,0.0,2,0.1055,0.0943,0.0155,2,0.0498,0.3692,0.2078,2,0.2184,0.5455,0.2571,2,0.2946,0.28,0.1697,2,0.1597,0.1802
belief_expression|general_decription|identity_projection|value_signals|vocabulary_range,0.7733,0.0112,2,0.007,0.067,0.0183,2,-0.144,0.2364,0.0514,2,-0.1072,0.0391,0.011,2,-0.1303,0.0137,0.0194,2,-0.0424,0.05,0.0707,2,-0.0445,0.0079,0.0112,2,-0.0366,0.067,0.0183,2,-0.0838,0.2364,0.0514,2,-0.0145,0.0391,0.011,2,-0.0812,-0.09006666666666667
belief_expression|general_decription|language_formality|message_effectiveness|value_signals,0.745,0.0351,2,-0.0213,0.1814,0.1336,2,-0.0296,0.2658,0.0431,2,-0.0778,0.1557,0.1448,2,-0.0137,0.0526,0.0744,2,-0.0035,0.0566,0.08,2,-0.0379,0.0492,0.0696,2,0.0047,0.0993,0.079,2,-0.0515,0.1422,0.0347,2,-0.1087,0.0859,0.0838,2,-0.0344,-0.028200000000000003
belief_expression|general_decription|language_formality|narrative_voice|opinion_expression,0.7764,0.0931,2,0.0101,0.2634,0.0952,2,0.0524,0.3345,0.1588,2,-0.0091,0.219,0.0616,2,0.0496,0.04,0.0566,2,-0.0161,0.0543,0.0769,2,-0.0402,0.0316,0.0448,2,-0.0129,0.1395,0.0032,2,-0.0113,0.1735,0.0254,2,-0.0774,0.1177,0.0073,2,-0.0026,0.008333333333333333
belief_expression|general_decription|language_formality|narrative_voice|value_signals,0.7147,0.0801,2,-0.0516,0.1934,0.0311,2,-0.0176,0.4681,0.1629,2,0.1245,0.1226,0.0133,2,-0.0468,0.0453,0.0191,2,-0.0108,0.108,0.0241,2,0.0135,0.0288,0.0136,2,-0.0157,0.1341,0.028,2,-0.0167,0.326,0.1282,2,0.0751,0.0849,0.0133,2,-0.0354,-0.015033333333333334
