combination,frequency,percentage
community_role|content_triggers|emotional_expression|general_decription|vocabulary_range,2,0.02
authenticity_markers|community_role|message_effectiveness|narrative_voice|vocabulary_range,2,0.02
cognitive_patterns|community_role|general_decription|language_formality|value_signals,2,0.02
cognitive_patterns|emotional_expression|general_decription|language_formality|social_orientation,2,0.02
authenticity_markers|content_triggers|emotional_expression|language_formality|stress_indicators,2,0.02
cognitive_patterns|conflict_approach|content_triggers|narrative_voice|opinion_expression,2,0.02
belief_expression|brevity_style|controversy_handling|identity_projection|punctuation_style,2,0.02
cognitive_patterns|content_triggers|general_decription|punctuation_style|value_signals,2,0.02
adaptability_signs|authenticity_markers|language_formality|message_effectiveness|reaction_patterns,2,0.02
content_triggers|emotional_expression|general_decription|opinion_expression|value_signals,2,0.02
conflict_approach|controversy_handling|message_effectiveness|narrative_voice|vocabulary_range,2,0.02
brevity_style|cognitive_patterns|identity_projection|language_formality|social_orientation,2,0.02
authenticity_markers|brevity_style|cognitive_patterns|community_role|emotional_expression,2,0.02
belief_expression|community_role|conflict_approach|controversy_handling|identity_projection,2,0.02
authenticity_markers|brevity_style|language_formality|stress_indicators|vocabulary_range,2,0.02
content_triggers|general_decription|punctuation_style|value_signals|vocabulary_range,2,0.02
belief_expression|conflict_approach|message_effectiveness|opinion_expression|value_signals,2,0.02
authenticity_markers|content_triggers|language_formality|message_effectiveness|opinion_expression,2,0.02
authenticity_markers|emotional_expression|general_decription|message_effectiveness|narrative_voice,2,0.02
authenticity_markers|belief_expression|conflict_approach|content_triggers|stress_indicators,2,0.02
adaptability_signs|belief_expression|general_decription|narrative_voice|reaction_patterns,2,0.02
adaptability_signs|conflict_approach|general_decription|opinion_expression|vocabulary_range,2,0.02
authenticity_markers|brevity_style|emotional_expression|general_decription|vocabulary_range,2,0.02
authenticity_markers|controversy_handling|emotional_expression|general_decription|message_effectiveness,2,0.02
belief_expression|community_role|identity_projection|narrative_voice|stress_indicators,2,0.02
belief_expression|narrative_voice|reaction_patterns|stress_indicators|vocabulary_range,2,0.02
brevity_style|identity_projection|narrative_voice|punctuation_style|value_signals,2,0.02
authenticity_markers|controversy_handling|narrative_voice|opinion_expression|punctuation_style,2,0.02
authenticity_markers|community_role|language_formality|message_effectiveness|punctuation_style,2,0.02
belief_expression|conflict_approach|controversy_handling|identity_projection|opinion_expression,2,0.02
community_role|conflict_approach|message_effectiveness|punctuation_style|reaction_patterns,2,0.02
authenticity_markers|general_decription|identity_projection|language_formality|punctuation_style,2,0.02
brevity_style|emotional_expression|opinion_expression|reaction_patterns|vocabulary_range,2,0.02
belief_expression|controversy_handling|identity_projection|stress_indicators|vocabulary_range,2,0.02
authenticity_markers|community_role|controversy_handling|identity_projection|reaction_patterns,2,0.02
adaptability_signs|belief_expression|emotional_expression|reaction_patterns|vocabulary_range,2,0.02
adaptability_signs|cognitive_patterns|controversy_handling|language_formality|vocabulary_range,2,0.02
content_triggers|general_decription|narrative_voice|punctuation_style|social_orientation,2,0.02
content_triggers|identity_projection|narrative_voice|reaction_patterns|social_orientation,2,0.02
authenticity_markers|content_triggers|emotional_expression|general_decription|language_formality,2,0.02
brevity_style|content_triggers|general_decription|punctuation_style|social_orientation,2,0.02
community_role|emotional_expression|message_effectiveness|reaction_patterns|vocabulary_range,2,0.02
adaptability_signs|narrative_voice|opinion_expression|reaction_patterns|stress_indicators,2,0.02
adaptability_signs|belief_expression|brevity_style|emotional_expression|identity_projection,2,0.02
adaptability_signs|belief_expression|brevity_style|cognitive_patterns|emotional_expression,2,0.02
authenticity_markers|community_role|identity_projection|message_effectiveness|social_orientation,2,0.02
brevity_style|cognitive_patterns|general_decription|punctuation_style|value_signals,2,0.02
community_role|general_decription|language_formality|social_orientation|value_signals,2,0.02
general_decription|identity_projection|language_formality|message_effectiveness|narrative_voice,2,0.02
belief_expression|content_triggers|emotional_expression|message_effectiveness|punctuation_style,2,0.02
adaptability_signs|general_decription|message_effectiveness|opinion_expression|vocabulary_range,2,0.02
adaptability_signs|belief_expression|general_decription|identity_projection|social_orientation,2,0.02
community_role|emotional_expression|language_formality|reaction_patterns|social_orientation,2,0.02
belief_expression|general_decription|identity_projection|language_formality|stress_indicators,2,0.02
content_triggers|narrative_voice|punctuation_style|reaction_patterns|vocabulary_range,2,0.02
adaptability_signs|controversy_handling|emotional_expression|language_formality|stress_indicators,2,0.02
cognitive_patterns|community_role|conflict_approach|identity_projection|language_formality,2,0.02
authenticity_markers|content_triggers|punctuation_style|social_orientation|stress_indicators,2,0.02
brevity_style|cognitive_patterns|controversy_handling|language_formality|stress_indicators,2,0.02
authenticity_markers|conflict_approach|identity_projection|social_orientation|vocabulary_range,2,0.02
identity_projection|message_effectiveness|punctuation_style|reaction_patterns|value_signals,2,0.02
conflict_approach|emotional_expression|message_effectiveness|punctuation_style|value_signals,2,0.02
belief_expression|conflict_approach|identity_projection|reaction_patterns|stress_indicators,2,0.02
authenticity_markers|belief_expression|community_role|content_triggers|value_signals,2,0.02
adaptability_signs|cognitive_patterns|emotional_expression|social_orientation|value_signals,2,0.02
identity_projection|message_effectiveness|social_orientation|stress_indicators|vocabulary_range,2,0.02
conflict_approach|controversy_handling|general_decription|opinion_expression|stress_indicators,2,0.02
adaptability_signs|community_role|reaction_patterns|stress_indicators|vocabulary_range,2,0.02
authenticity_markers|conflict_approach|emotional_expression|opinion_expression|reaction_patterns,2,0.02
community_role|content_triggers|emotional_expression|general_decription|identity_projection,2,0.02
adaptability_signs|authenticity_markers|cognitive_patterns|content_triggers|vocabulary_range,2,0.02
authenticity_markers|conflict_approach|emotional_expression|narrative_voice|stress_indicators,2,0.02
authenticity_markers|identity_projection|message_effectiveness|opinion_expression|stress_indicators,2,0.02
cognitive_patterns|general_decription|identity_projection|reaction_patterns|social_orientation,2,0.02
community_role|content_triggers|message_effectiveness|opinion_expression|reaction_patterns,2,0.02
adaptability_signs|authenticity_markers|cognitive_patterns|conflict_approach|message_effectiveness,2,0.02
general_decription|narrative_voice|reaction_patterns|value_signals|vocabulary_range,2,0.02
belief_expression|brevity_style|controversy_handling|message_effectiveness|value_signals,2,0.02
emotional_expression|message_effectiveness|opinion_expression|reaction_patterns|social_orientation,2,0.02
adaptability_signs|authenticity_markers|cognitive_patterns|emotional_expression|narrative_voice,2,0.02
belief_expression|brevity_style|content_triggers|message_effectiveness|punctuation_style,2,0.02
message_effectiveness|reaction_patterns|social_orientation|stress_indicators|value_signals,2,0.02
belief_expression|conflict_approach|content_triggers|message_effectiveness|value_signals,2,0.02
cognitive_patterns|general_decription|message_effectiveness|narrative_voice|value_signals,2,0.02
brevity_style|community_role|narrative_voice|punctuation_style|stress_indicators,2,0.02
brevity_style|controversy_handling|message_effectiveness|stress_indicators|vocabulary_range,2,0.02
adaptability_signs|cognitive_patterns|community_role|language_formality|narrative_voice,2,0.02
authenticity_markers|belief_expression|community_role|reaction_patterns|value_signals,2,0.02
belief_expression|message_effectiveness|narrative_voice|social_orientation|value_signals,2,0.02
authenticity_markers|cognitive_patterns|conflict_approach|general_decription|narrative_voice,2,0.02
brevity_style|conflict_approach|controversy_handling|opinion_expression|reaction_patterns,2,0.02
authenticity_markers|belief_expression|cognitive_patterns|message_effectiveness|punctuation_style,2,0.02
adaptability_signs|cognitive_patterns|emotional_expression|message_effectiveness|social_orientation,2,0.02
authenticity_markers|conflict_approach|punctuation_style|reaction_patterns|social_orientation,2,0.02
authenticity_markers|conflict_approach|message_effectiveness|reaction_patterns|social_orientation,2,0.02
belief_expression|brevity_style|identity_projection|language_formality|value_signals,2,0.02
brevity_style|cognitive_patterns|community_role|content_triggers|opinion_expression,2,0.02
controversy_handling|emotional_expression|identity_projection|language_formality|reaction_patterns,2,0.02
controversy_handling|general_decription|narrative_voice|punctuation_style|value_signals,2,0.02
general_decription|identity_projection|narrative_voice|value_signals|vocabulary_range,2,0.02
belief_expression|cognitive_patterns|content_triggers|controversy_handling|emotional_expression,2,0.02
community_role|conflict_approach|content_triggers|social_orientation|value_signals,2,0.02
brevity_style|community_role|message_effectiveness|stress_indicators|value_signals,2,0.02
adaptability_signs|brevity_style|general_decription|value_signals|vocabulary_range,2,0.02
